,Date,Province_State,Doses_admin,People_at_least_one_dose,People_fully_vaccinated,Total_additional_doses
30284,2022-05-30,Indiana,9743181,4156699,3718379,1728695
30285,2022-05-30,Iowa,5207093,2151030,1962866,1049736
30286,2022-05-30,Kansas,4686908,2180667,1802362,779114
30287,2022-05-30,Kentucky,6621066,2967390,2575381,1152439
30288,2022-05-30,Louisiana,6331011,2847149,2496783,998825
30289,2022-05-30,Maine,2924707,1225869,1076544,609570
30290,2022-05-30,Maryland,12344137,5257039,4600734,2373277
30291,2022-05-30,Massachusetts,15180975,6824220,5484355,2844894
30292,2022-05-30,Michigan,16176045,6714838,6036462,3306806
30293,2022-05-30,Minnesota,10569888,4251204,3918041,2282503
30294,2022-05-30,Mississippi,3920709,1781424,1549542,584913
30295,2022-05-30,Missouri,9088884,4079760,3460118,1487066
30296,2022-05-30,Montana,1615889,700282,609647,294031
30297,2022-05-30,Nebraska,3251394,1364077,1234433,629120
30298,2022-05-30,Nevada,4975199,2331065,1884007,737687
30299,2022-05-30,New Hampshire,2613064,1209162,966640,449521
30300,2022-05-30,New Jersey,17531093,8073963,6758265,3257594
30301,2022-05-30,New Mexico,4026527,1853250,1501496,754608
30302,2022-05-30,New York,39876328,17627878,15058384,6933032
30303,2022-05-30,North Carolina,17028308,8918251,6497336,1748474
30304,2022-05-30,North Dakota,1117629,501713,425199,183785
30305,2022-05-30,Northern Mariana Islands,109656,45572,43372,21212
30306,2022-05-30,Ohio,18250655,7464620,6895202,3626890
30307,2022-05-30,Oklahoma,5993108,2827834,2280939,863793
30308,2022-05-30,Oregon,7959023,3299544,2950734,1598283
30309,2022-05-30,Pennsylvania,23442402,10940827,8836991,3810350
30310,2022-05-30,Puerto Rico,7278859,3043437,2662767,1569773
30311,2022-05-30,Rhode Island,2265970,1053329,881567,478007
30312,2022-05-30,South Carolina,7655620,3502038,2954025,1196876
30313,2022-05-30,South Dakota,1443648,682566,549197,232092
30314,2022-05-30,Tennessee,10115320,4263874,3740612,1665837
30315,2022-05-30,Texas,47548986,21386202,17946803,6957511
30316,2022-05-30,Utah,5272475,2319951,2068468,930143
30317,2022-05-30,Vermont,1440470,586878,509324,311376
30318,2022-05-30,Virgin Islands,147635,70306,57123,18027
30319,2022-05-30,Virginia,16808912,7356354,6287907,3009218
30320,2022-05-30,Washington,14765524,6179890,5551586,2936374
30321,2022-05-30,West Virginia,2767205,1169958,1036806,479654
30322,2022-05-30,Wisconsin,10488778,4199105,3834765,2176087
30323,2022-05-30,Wyoming,752931,337274,295800,128844
30325,2022-05-31,Alabama,6361923,3088823,2519533,909237
30326,2022-05-31,Alaska,1163029,512310,458720,202108
30327,2022-05-31,American Samoa,110809,45393,41823,23327
30328,2022-05-31,Arizona,12394074,5359380,4513489,1930460
30329,2022-05-31,Arkansas,4297392,2022208,1651646,662729
30330,2022-05-31,California,76686019,32627913,28685576,15267647
30331,2022-05-31,Colorado,10918819,4590078,4062592,2135275
30332,2022-05-31,Connecticut,7780079,3431830,2844242,1483930
30333,2022-05-31,Delaware,1854729,814644,678460,314534
30334,2022-05-31,District of Columbia,1614827,721328,553927,227339
30335,2022-05-31,Florida,38132346,17124082,14461528,5906557
30336,2022-05-31,Georgia,15142067,6974632,5845591,2243347
30337,2022-05-31,Guam,356922,154464,140095,62862
30338,2022-05-31,Hawaii,2980038,1243026,1112819,578126
30339,2022-05-31,Idaho,2541972,1107453,993889,427857
30340,2022-05-31,Illinois,23049837,9694504,8757961,4595127
30341,2022-05-31,Indiana,9743181,4156722,3718390,1728701
30342,2022-05-31,Iowa,5207093,2151035,1962866,1049736
30343,2022-05-31,Kansas,4686908,2180675,1802365,779114
30344,2022-05-31,Kentucky,6623204,2967609,2575617,1152927
30345,2022-05-31,Louisiana,6332658,2847400,2497031,999210
30346,2022-05-31,Maine,2924924,1226027,1076598,609579
30347,2022-05-31,Maryland,12349419,5257452,4601120,2374816
30348,2022-05-31,Massachusetts,15181182,6824394,5484454,2844939
30349,2022-05-31,Michigan,16176045,6714852,6036480,3306816
30350,2022-05-31,Minnesota,10569888,4251215,3918045,2282511
30351,2022-05-31,Mississippi,3920709,1781436,1549547,584918
30352,2022-05-31,Missouri,9088884,4079772,3460123,1487072
30353,2022-05-31,Montana,1615889,700291,609651,294033
30354,2022-05-31,Nebraska,3251394,1364080,1234433,629121
30355,2022-05-31,Nevada,4975200,2331107,1884026,737692
30356,2022-05-31,New Hampshire,2613240,1209219,966688,449562
30357,2022-05-31,New Jersey,17545638,8075906,6760021,3261763
30358,2022-05-31,New Mexico,4026861,1853328,1501585,754703
30359,2022-05-31,New York,39880446,17628814,15059199,6934247
30360,2022-05-31,North Carolina,17035441,8920269,6498933,1750155
30361,2022-05-31,North Dakota,1117629,501715,425199,183785
30362,2022-05-31,Northern Mariana Islands,109656,45572,43372,21212
30363,2022-05-31,Ohio,18258426,7465095,6895773,3628457
30364,2022-05-31,Oklahoma,5993305,2827926,2281014,863813
30365,2022-05-31,Oregon,7959026,3299562,2950740,1598288
30366,2022-05-31,Pennsylvania,23442802,10941093,8837213,3810404
30367,2022-05-31,Puerto Rico,7278859,3043440,2662767,1569774
30368,2022-05-31,Rhode Island,2267131,1053421,881676,478232
30369,2022-05-31,South Carolina,7655623,3502095,2954046,1196897
30370,2022-05-31,South Dakota,1443706,682598,549213,232104
30371,2022-05-31,Tennessee,10115320,4263891,3740622,1665841
30372,2022-05-31,Texas,47562390,21388766,17948410,6961180
30373,2022-05-31,Utah,5272475,2319961,2068472,930144
30374,2022-05-31,Vermont,1440589,586885,509334,311432
30375,2022-05-31,Virgin Islands,147647,70307,57125,18032
30376,2022-05-31,Virginia,16819092,7357428,6289028,3011903
30377,2022-05-31,Washington,14765550,6179933,5551605,2936393
30378,2022-05-31,West Virginia,2767206,1169976,1036820,479657
30379,2022-05-31,Wisconsin,10488778,4199115,3834767,2176093
30380,2022-05-31,Wyoming,752931,337274,295800,128844
30382,2022-06-01,Alabama,6361923,3088830,2519536,909238
30383,2022-06-01,Alaska,1163029,512315,458720,202110
30384,2022-06-01,American Samoa,110809,45393,41823,23327
30385,2022-06-01,Arizona,12397905,5359969,4513941,1931413
30386,2022-06-01,Arkansas,4297392,2022218,1651648,662730
30387,2022-06-01,California,76709141,32630448,28687495,15274996
30388,2022-06-01,Colorado,10918819,4590105,4062603,2135286
30389,2022-06-01,Connecticut,7782197,3432287,2844598,1484453
30390,2022-06-01,Delaware,1854729,814657,678465,314536
30391,2022-06-01,District of Columbia,1618627,721951,554472,228352
30392,2022-06-01,Florida,38132346,17124316,14461640,5906607
30393,2022-06-01,Georgia,15142067,6974676,5845608,2243362
30394,2022-06-01,Guam,356922,154464,140095,62862
30395,2022-06-01,Hawaii,2980038,1243044,1112825,578130
30396,2022-06-01,Idaho,2542363,1107498,993931,427950
30397,2022-06-01,Illinois,23049837,9694546,8757989,4595153
30398,2022-06-01,Indiana,9743181,4156736,3718402,1728706
30399,2022-06-01,Iowa,5207093,2151041,1962868,1049737
30400,2022-06-01,Kansas,4686908,2180685,1802367,779118
30401,2022-06-01,Kentucky,6624956,2967842,2575798,1153324
30402,2022-06-01,Louisiana,6333624,2847539,2497149,999443
30403,2022-06-01,Maine,2925038,1226118,1076629,609587
30404,2022-06-01,Maryland,12352777,5258141,4601568,2375684
30405,2022-06-01,Massachusetts,15205564,6828021,5487218,2850655
30406,2022-06-01,Michigan,16176045,6714874,6036495,3306827
30407,2022-06-01,Minnesota,10569888,4251228,3918053,2282516
30408,2022-06-01,Mississippi,3920709,1781439,1549549,584919
30409,2022-06-01,Missouri,9088884,4079785,3460127,1487076
30410,2022-06-01,Montana,1615889,700293,609652,294035
30411,2022-06-01,Nebraska,3251394,1364085,1234433,629122
30412,2022-06-01,Nevada,4975200,2331132,1884041,737697
30413,2022-06-01,New Hampshire,2613308,1209292,966742,449597
30414,2022-06-01,New Jersey,17548558,8076451,6760421,3262627
30415,2022-06-01,New Mexico,4026865,1853338,1501592,754708
30416,2022-06-01,New York,39905515,17631876,15062400,6939949
30417,2022-06-01,North Carolina,17037764,8920991,6499509,1750624
30418,2022-06-01,North Dakota,1117629,501716,425199,183785
30419,2022-06-01,Northern Mariana Islands,109753,45593,43378,21262
30420,2022-06-01,Ohio,18262863,7465412,6896133,3629421
30421,2022-06-01,Oklahoma,5993333,2827960,2281024,863818
30422,2022-06-01,Oregon,7959026,3299579,2950745,1598290
30423,2022-06-01,Pennsylvania,23442993,10941263,8837322,3810451
30424,2022-06-01,Puerto Rico,7278859,3043448,2662770,1569775
30425,2022-06-01,Rhode Island,2267687,1053565,881776,478363
30426,2022-06-01,South Carolina,7655623,3502118,2954057,1196903
30427,2022-06-01,South Dakota,1443730,682608,549222,232108
30428,2022-06-01,Tennessee,10115320,4263918,3740633,1665848
30429,2022-06-01,Texas,47575014,21391627,17950357,6964376
30430,2022-06-01,Utah,5272475,2319969,2068474,930145
30431,2022-06-01,Vermont,1440680,586904,509346,311481
30432,2022-06-01,Virgin Islands,147659,70310,57127,18033
30433,2022-06-01,Virginia,16824971,7358180,6289709,3013491
30434,2022-06-01,Washington,14765560,6179961,5551623,2936409
30435,2022-06-01,West Virginia,2767206,1169984,1036828,479660
30436,2022-06-01,Wisconsin,10488778,4199126,3834768,2176095
30437,2022-06-01,Wyoming,752932,337275,295802,128845
30439,2022-06-02,Alabama,6366132,3089636,2520369,910234
30440,2022-06-02,Alaska,1164103,512473,458826,202411
30441,2022-06-02,American Samoa,110949,45411,41834,23389
30442,2022-06-02,Arizona,12401604,5360905,4514502,1932574
30443,2022-06-02,Arkansas,4306471,2023740,1653127,664902
30444,2022-06-02,California,76719762,32632827,28688774,15279040
30445,2022-06-02,Colorado,10949035,4592522,4064886,2142238
30446,2022-06-02,Connecticut,7783360,3432568,2844749,1484766
30447,2022-06-02,Delaware,1854729,814720,678499,314571
30448,2022-06-02,District of Columbia,1619081,722156,554637,228528
30449,2022-06-02,Florida,38132367,17125530,14462011,5906773
30450,2022-06-02,Georgia,15175793,6979210,5850268,2253476
30451,2022-06-02,Guam,357097,154481,140109,62913
30452,2022-06-02,Hawaii,2985746,1243424,1113175,579418
30453,2022-06-02,Idaho,2542811,1107644,994068,428110
30454,2022-06-02,Illinois,23104465,9703975,8765757,4607919
30455,2022-06-02,Indiana,9744158,4157014,3718651,1729005
30456,2022-06-02,Iowa,5214099,2151598,1963522,1051072
30457,2022-06-02,Kansas,4693040,2181460,1803248,780494
30458,2022-06-02,Kentucky,6625822,2968057,2575947,1153528
30459,2022-06-02,Louisiana,6334895,2847806,2497357,999755
30460,2022-06-02,Maine,2929746,1226540,1076980,610563
30461,2022-06-02,Maryland,12359970,5259201,4602344,2377238
30462,2022-06-02,Massachusetts,15205633,6828369,5487387,2850703
30463,2022-06-02,Michigan,16198760,6717133,6038777,3312103
30464,2022-06-02,Minnesota,10588073,4252407,3919314,2286467
30465,2022-06-02,Mississippi,3924620,1782008,1550051,585787
30466,2022-06-02,Missouri,9090150,4080228,3460476,1487520
30467,2022-06-02,Montana,1615900,700324,609664,294045
30468,2022-06-02,Nebraska,3251394,1364181,1234466,629126
30469,2022-06-02,Nevada,4978246,2331712,1884477,738426
30470,2022-06-02,New Hampshire,2617252,1209792,967089,450532
30471,2022-06-02,New Jersey,17554819,8077733,6761440,3264504
30472,2022-06-02,New Mexico,4029839,1853867,1501918,755304
30473,2022-06-02,New York,39912851,17633466,15063972,6941704
30474,2022-06-02,North Carolina,17041315,8922579,6500986,1751126
30475,2022-06-02,North Dakota,1118432,501891,425305,184000
30476,2022-06-02,Northern Mariana Islands,109753,45593,43379,21262
30477,2022-06-02,Ohio,18264857,7465738,6896408,3629900
30478,2022-06-02,Oklahoma,5998732,2828934,2281912,865076
30479,2022-06-02,Oregon,7974748,3300941,2952010,1601957
30480,2022-06-02,Pennsylvania,23503533,10951151,8846970,3823362
30481,2022-06-02,Puerto Rico,7286577,3044289,2663414,1571592
30482,2022-06-02,Rhode Island,2268003,1054251,882193,478895
30483,2022-06-02,South Carolina,7663441,3503335,2955190,1198680
30484,2022-06-02,South Dakota,1445096,682875,549495,232395
30485,2022-06-02,Tennessee,10128911,4265547,3742228,1668987
30486,2022-06-02,Texas,47591196,21396687,17952921,6968591
30487,2022-06-02,Utah,5284658,2321218,2069627,932845
30488,2022-06-02,Vermont,1440732,586992,509373,311512
30489,2022-06-02,Virgin Islands,147719,70334,57134,18042
30490,2022-06-02,Virginia,16829271,7359643,6290434,3014644
30491,2022-06-02,Washington,14796631,6182652,5554036,2945161
30492,2022-06-02,West Virginia,2770097,1170280,1037146,480221
30493,2022-06-02,Wisconsin,10502877,4200195,3835941,2179222
30494,2022-06-02,Wyoming,754359,337488,295967,129123
30496,2022-06-03,Alabama,6368601,3090117,2520854,910788
30497,2022-06-03,Alaska,1165055,512683,459024,202603
30498,2022-06-03,American Samoa,110979,45415,41839,23403
30499,2022-06-03,Arizona,12407069,5361796,4515289,1933840
30500,2022-06-03,Arkansas,4308639,2024120,1653457,665434
30501,2022-06-03,California,76757440,32605347,28693693,15301159
30502,2022-06-03,Colorado,10952827,4593119,4065348,2143167
30503,2022-06-03,Connecticut,7785706,3433007,2845136,1485230
30504,2022-06-03,Delaware,1861083,815451,679266,315898
30505,2022-06-03,District of Columbia,1620438,722457,554904,228891
30506,2022-06-03,Florida,38232596,17138353,14473552,5929372
30507,2022-06-03,Georgia,15181534,6980368,5851416,2255382
30508,2022-06-03,Guam,357251,154504,140138,62952
30509,2022-06-03,Hawaii,2988244,1243635,1113359,580034
30510,2022-06-03,Idaho,2544159,1107825,994237,428451
30511,2022-06-03,Illinois,23122078,9708189,8769351,4611777
30512,2022-06-03,Indiana,9748016,4157548,3719174,1730021
30513,2022-06-03,Iowa,5216469,2151825,1963744,1051592
30514,2022-06-03,Kansas,4695359,2181870,1803625,781073
30515,2022-06-03,Kentucky,6628595,2968456,2576300,1154207
30516,2022-06-03,Louisiana,6337844,2848292,2497754,1000402
30517,2022-06-03,Maine,2931557,1226747,1077180,610925
30518,2022-06-03,Maryland,12370426,5260427,4603436,2379460
30519,2022-06-03,Massachusetts,15211413,6829570,5488221,2852158
30520,2022-06-03,Michigan,16205395,6717817,6039571,3313637
30521,2022-06-03,Minnesota,10595024,4253011,3919921,2287916
30522,2022-06-03,Mississippi,3926177,1782209,1550245,586159
30523,2022-06-03,Missouri,9105582,4081989,3462478,1491323
30524,2022-06-03,Montana,1615961,700374,609692,294055
30525,2022-06-03,Nebraska,3251401,1364224,1234488,629142
30526,2022-06-03,Nevada,4982585,2332395,1885072,739375
30527,2022-06-03,New Hampshire,2619783,1210143,967430,451148
30528,2022-06-03,New Jersey,17564439,8079293,6762979,3267113
30529,2022-06-03,New Mexico,4030140,1853965,1501981,755383
30530,2022-06-03,New York,39933899,17636744,15067371,6946375
30531,2022-06-03,North Carolina,17050085,8925348,6503645,1752770
30532,2022-06-03,North Dakota,1119111,502017,425401,184154
30533,2022-06-03,Northern Mariana Islands,109753,45593,43379,21262
30534,2022-06-03,Ohio,18274712,7466872,6897523,3632058
30535,2022-06-03,Oklahoma,6001118,2829476,2282366,865482
30536,2022-06-03,Oregon,7979350,3301377,2952457,1603197
30537,2022-06-03,Pennsylvania,23515547,10953487,8849146,3825986
30538,2022-06-03,Puerto Rico,7291508,3044677,2663743,1572668
30539,2022-06-03,Rhode Island,2269106,1054432,882392,479169
30540,2022-06-03,South Carolina,7669346,3504526,2956013,1199972
30541,2022-06-03,South Dakota,1445954,683077,549650,232556
30542,2022-06-03,Tennessee,10132822,4266051,3742756,1669840
30543,2022-06-03,Texas,47621003,21403595,17957312,6976709
30544,2022-06-03,Utah,5284715,2321276,2069656,932860
30545,2022-06-03,Vermont,1440930,587103,509396,311581
30546,2022-06-03,Virgin Islands,147755,70350,57142,18050
30547,2022-06-03,Virginia,16836166,7361040,6291524,3016152
30548,2022-06-03,Washington,14804332,6183446,5554825,2947147
30549,2022-06-03,West Virginia,2771094,1170466,1037294,480433
30550,2022-06-03,Wisconsin,10509357,4200761,3836568,2180406
30551,2022-06-03,Wyoming,754809,337550,296009,129205
30553,2022-06-04,Alabama,6372174,3090756,2521450,911651
30554,2022-06-04,Alaska,1165692,512778,459113,202787
30555,2022-06-04,American Samoa,111040,45426,41857,23421
30556,2022-06-04,Arizona,12416654,5363264,4516435,1936147
30557,2022-06-04,Arkansas,4308744,2024161,1653490,665453
30558,2022-06-04,California,76815803,32612299,28698996,15317717
30559,2022-06-04,Colorado,10959316,4593769,4065944,2144491
30560,2022-06-04,Connecticut,7790388,3433677,2845723,1486292
30561,2022-06-04,Delaware,1862423,815633,679443,316169
30562,2022-06-04,District of Columbia,1621718,722746,555160,229264
30563,2022-06-04,Florida,38256248,17142003,14476842,5934772
30564,2022-06-04,Georgia,15191229,6981843,5853053,2258155
30565,2022-06-04,Guam,357914,154558,140250,63188
30566,2022-06-04,Hawaii,2990494,1243866,1113522,580600
30567,2022-06-04,Idaho,2545785,1108036,994435,428823
30568,2022-06-04,Illinois,23018410,9652965,8727444,4598101
30569,2022-06-04,Indiana,9753812,4158025,3719902,1731406
30570,2022-06-04,Iowa,5219937,2152084,1964048,1052275
30571,2022-06-04,Kansas,4698360,2182248,1804081,781722
30572,2022-06-04,Kentucky,6631116,2968780,2576540,1154722
30573,2022-06-04,Louisiana,6341571,2848843,2498249,1001204
30574,2022-06-04,Maine,2933997,1226959,1077406,611441
30575,2022-06-04,Maryland,12380525,5261649,4604482,2381530
30576,2022-06-04,Massachusetts,15222488,6831556,5489616,2855164
30577,2022-06-04,Michigan,16214095,6718674,6040499,3315519
30578,2022-06-04,Minnesota,10604863,4253761,3920631,2289702
30579,2022-06-04,Mississippi,3928208,1782551,1550572,586599
30580,2022-06-04,Missouri,9111382,4082705,3463337,1492774
30581,2022-06-04,Montana,1616065,700427,609713,294071
30582,2022-06-04,Nebraska,3251426,1364262,1234502,629151
30583,2022-06-04,Nevada,4985405,2332952,1885488,740017
30584,2022-06-04,New Hampshire,2621613,1210475,967707,451692
30585,2022-06-04,New Jersey,17569104,8078962,6763983,3269048
30586,2022-06-04,New Mexico,4036044,1854828,1502657,756727
30587,2022-06-04,New York,39950905,17639709,15070111,6950250
30588,2022-06-04,North Carolina,17065949,8931030,6508837,1754987
30589,2022-06-04,North Dakota,1119892,502153,425493,184343
30590,2022-06-04,Northern Mariana Islands,109799,45597,43380,21287
30591,2022-06-04,Ohio,18285063,7467929,6898533,3634382
30592,2022-06-04,Oklahoma,6001592,2829695,2282521,865566
30593,2022-06-04,Oregon,7984764,3301929,2952981,1604573
30594,2022-06-04,Pennsylvania,23531480,10956217,8851696,3829505
30595,2022-06-04,Puerto Rico,7297192,3045198,2664229,1574195
30596,2022-06-04,Rhode Island,2270880,1054849,882737,479696
30597,2022-06-04,South Carolina,7669625,3504729,2956201,1200017
30598,2022-06-04,South Dakota,1447085,683359,549881,232792
30599,2022-06-04,Tennessee,10139283,4266896,3743587,1671261
30600,2022-06-04,Texas,47649895,21409459,17961633,6984060
30601,2022-06-04,Utah,5284764,2321326,2069672,932879
30602,2022-06-04,Vermont,1443217,587273,509559,312142
